Time,Abs,Temp,Abs 2,Temp2
0,0.461204797,289.966023,#N/A,#N/A
1,0.461348712,289.94493,0.319442421,311.332415
2,0.461437523,289.934224,0.314108044,311.327592
4,0.458222538,289.9386,#N/A,#N/A
5,0.460105121,289.9386,0.316877991,311.327435
6,0.459536612,289.900331,0.313216656,311.348497
7,0.454040408,289.979564,#N/A,#N/A
10,0.456154555,289.950078,#N/A,#N/A
11,0.453259319,289.96117,0.308966756,311.316324
14,0.476213276,289.964288,#N/A,#N/A
16,0.484747976,289.964948,#N/A,#N/A
17,0.485823244,289.964948,0.314226329,311.262371
19,0.454593271,289.962151,#N/A,#N/A
20,0.482172459,289.979755,0.313095778,311.296197
21,0.452395022,289.962481,#N/A,#N/A
23,0.471165836,290.001481,#N/A,#N/A
25,0.473007441,289.966157,0.31209594,311.271051
26,0.469802082,289.966157,#N/A,#N/A
28,0.463003665,290.001726,#N/A,#N/A
31,0.4593831,290.027859,#N/A,#N/A
33,0.457690537,290.006005,0.305005223,311.250465
35,0.4551045,290.027451,0.304968357,311.221828
38,0.455623776,290.015247,0.302817047,311.223325
39,0.452486366,290.027411,#N/A,#N/A
41,0.456109762,290.013175,0.294867724,311.223958
42,0.452046931,290.022131,#N/A,#N/A
44,0.4540748,290.031138,#N/A,#N/A
46,0.448163956,290.049774,0.293150216,311.203484
47,0.446419567,290.053814,#N/A,#N/A
48,0.452236325,290.010161,0.28862527,311.175348
50,0.454798669,290.053242,#N/A,#N/A
52,0.451719433,290.077771,#N/A,#N/A
53,0.448364914,290.067468,0.292330712,311.147364
55,0.450194001,290.065366,0.28489694,311.153581
56,0.451143056,290.058048,0.290089607,311.116757
58,0.447099239,290.084051,0.287015587,311.104859
59,0.447128803,290.066558,0.285017341,311.126217
60,0.444393337,290.107404,#N/A,#N/A
62,0.446275294,290.075716,#N/A,#N/A
63,0.445658028,290.110592,0.283679545,311.088173
64,0.445309997,290.050849,#N/A,#N/A
65,0.447148442,290.103554,0.281696737,311.083307
66,0.445903629,290.103554,0.285655499,311.071026
67,0.441770017,290.113309,#N/A,#N/A
68,0.443724632,290.122988,0.277532071,311.056751
69,0.445277542,290.099552,#N/A,#N/A
71,0.448054075,290.114425,#N/A,#N/A
74,0.449341118,290.139225,0.275685877,311.038437
75,0.455296189,290.151583,0.277884513,311.043452
76,0.449845612,290.139428,0.26280877,311.01473
78,0.451347083,290.159762,0.287534922,311.025965
80,0.451377064,290.143923,0.284922332,310.969692
81,0.450544983,290.136835,#N/A,#N/A
82,0.451032728,290.136835,0.282783926,311.015034
83,0.448317915,290.120787,#N/A,#N/A
85,0.446797192,290.161355,0.285955727,310.950119
86,0.44893679,290.154839,0.279770941,310.949522
87,0.448205024,290.187479,0.268249571,310.967816
90,0.439930886,290.172467,#N/A,#N/A
91,0.439544588,290.173445,0.27549398,310.930405
92,0.440946668,290.19741,#N/A,#N/A
93,0.440709859,290.194482,#N/A,#N/A
95,0.439534545,290.180569,0.273395985,310.924852
96,0.4380669,290.195987,0.266682893,310.896867
98,0.44262296,290.218598,0.266896099,310.882009
100,0.433977813,290.23672,#N/A,#N/A
101,0.437200129,290.232008,0.264391989,310.890849
103,0.437169462,290.271538,0.26015982,310.838598
104,0.43730247,290.221436,0.265013963,310.864311
106,0.439091235,290.227835,0.262329429,310.852432
107,0.435853571,290.269664,#N/A,#N/A
109,0.433631808,290.299713,0.259249926,310.826032
111,0.437393904,290.249468,#N/A,#N/A
112,0.433578908,290.273829,0.250382334,310.836989
114,0.434128642,290.291275,#N/A,#N/A
116,0.431504309,290.298493,#N/A,#N/A
117,0.432091892,290.316738,#N/A,#N/A
119,0.431495547,290.295839,0.258143395,310.777247
120,0.430798471,290.327441,#N/A,#N/A
121,0.425125331,290.307393,#N/A,#N/A
123,0.428318352,290.320502,#N/A,#N/A
124,0.428664982,290.321905,0.253078729,310.739491
126,0.42877838,290.359993,#N/A,#N/A
128,0.423120379,290.32301,0.252970308,310.718396
130,0.431171417,290.360824,0.247284487,310.719026
131,0.451886296,290.324393,0.248245969,310.675612
132,0.447841436,290.382501,0.247410536,310.683611
133,0.45139575,290.3463,0.246771619,310.670549
135,0.44819504,290.359255,#N/A,#N/A
136,0.447536677,290.36552,0.246691838,310.658936
138,0.426729977,290.419466,0.24069719,310.635207
140,0.424314946,290.385566,0.245712593,310.623953
142,0.450896561,290.414655,0.244835824,310.586464
143,0.431740075,290.415784,0.244919807,310.596649
144,0.437151969,290.408092,0.245206207,310.597353
146,0.432802856,290.419567,#N/A,#N/A
147,0.430684269,290.445398,0.24576588,310.599546
150,0.435174644,290.446781,0.242737249,310.569531
151,0.428183436,290.501364,0.245172381,310.518772
152,0.429745227,290.501364,#N/A,#N/A
153,0.425846547,290.437084,0.243610233,310.540471
154,0.42615509,290.473283,#N/A,#N/A
157,0.425424367,290.50179,#N/A,#N/A
160,0.422693759,290.451166,0.240974844,310.492398
162,0.42055428,290.495329,#N/A,#N/A
163,0.421969801,290.513415,0.23629348,310.470758
164,0.422001392,290.510984,#N/A,#N/A
166,0.419779539,290.524437,0.235290721,310.423053
169,0.420610011,290.534329,0.237471193,310.41465
171,0.422310352,290.578986,0.231017754,310.373715
172,0.42062822,290.55339,0.232395962,310.389743
175,0.420234442,290.568168,#N/A,#N/A
176,0.419849843,290.565388,0.230659917,310.312568
177,0.418952674,290.596293,0.225826412,310.325956
179,0.419724107,290.640842,0.231640726,310.340402
180,0.421409607,290.597594,#N/A,#N/A
181,0.415342122,290.608614,0.231346726,310.317891
182,0.416945815,290.608614,0.230822146,310.338419
184,0.413491547,290.631681,#N/A,#N/A
185,0.414609999,290.631681,#N/A,#N/A
186,0.417086512,290.689649,0.228508174,310.281184
188,0.415616036,290.665811,#N/A,#N/A
189,0.411878198,290.665341,0.224391997,310.278599
191,0.418636948,290.681187,0.223000288,310.234378
192,0.416067958,290.681212,#N/A,#N/A
194,0.412008226,290.701548,0.225101203,310.210687
195,0.419234425,290.695986,0.219629422,310.196557
196,0.420868486,290.683521,0.222834632,310.180862
198,0.41899991,290.70916,#N/A,#N/A
200,0.418605387,290.744761,#N/A,#N/A
201,0.415418863,290.766268,0.215625078,310.13741
202,0.421594173,290.744989,0.221289441,310.117024
205,0.416645616,290.783239,#N/A,#N/A
206,0.421437055,290.799315,0.22125186,310.096914
207,0.418721259,290.746639,0.215871185,310.114637
208,0.41766876,290.767999,#N/A,#N/A
210,0.417470366,290.80099,#N/A,#N/A
213,0.417797267,290.808023,#N/A,#N/A
216,0.414383322,290.818689,0.230047494,310.026157
218,0.410375416,290.850953,0.233850539,310.022025
219,0.410885483,290.826749,#N/A,#N/A
220,0.409562171,290.841467,0.22063762,309.994474
222,0.409274221,290.872835,#N/A,#N/A
224,0.411903292,290.878764,#N/A,#N/A
226,0.406717241,290.886524,#N/A,#N/A
228,0.407523245,290.932776,0.221123457,309.9045
230,0.404969662,290.913382,0.214060262,309.898398
231,0.40482527,290.941911,#N/A,#N/A
234,0.401097119,290.96138,#N/A,#N/A
237,0.40642032,290.962357,0.211518943,309.846436
239,0.406254649,290.998934,0.21011515,309.815748
241,0.401572615,291.004291,#N/A,#N/A
244,0.403172702,291.033543,#N/A,#N/A
245,0.402061671,291.05981,0.206505969,309.804126
246,0.399822563,291.043121,#N/A,#N/A
247,0.400466442,291.052153,0.204290241,309.730391
250,0.396274149,291.092786,#N/A,#N/A
251,0.398168743,291.061863,0.208042115,309.709876
253,0.400038689,291.085732,0.206304357,309.680212
255,0.396001488,291.108021,#N/A,#N/A
257,0.400094837,291.110626,0.204550281,309.660954
260,0.396299839,291.111798,#N/A,#N/A
261,0.400562197,291.107996,0.202740029,309.620147
262,0.400121272,291.138789,0.200792268,309.60244
263,0.40068543,291.167805,0.20017992,309.595128
265,0.414616406,291.178863,#N/A,#N/A
266,0.41500473,291.19957,0.196327239,309.573858
269,0.419039637,291.189343,0.197988898,309.554952
271,0.41237551,291.225307,0.200984061,309.535218
272,0.414459825,291.213928,0.197819412,309.514472
273,0.416544765,291.257771,0.193041608,309.482173
274,0.415492028,291.246791,#N/A,#N/A
276,0.418181032,291.239588,#N/A,#N/A
277,0.407867312,291.237687,#N/A,#N/A
278,0.399762929,291.258443,0.198354781,309.454548
280,0.398853272,291.292228,0.193840906,309.447287
281,0.391088367,291.277449,#N/A,#N/A
285,0.401892364,291.331111,0.199030295,309.405387
287,0.394430339,291.335311,0.198338881,309.375203
288,0.396768332,291.34466,0.196927741,309.384976
290,0.396183342,291.376989,0.196468905,309.339497
293,0.394886851,291.36579,0.19869706,309.307839
296,0.39385131,291.404217,0.194185227,309.28608
297,0.390522778,291.422469,#N/A,#N/A
299,0.387124836,291.413894,0.195011854,309.239269
301,0.389100522,291.439917,#N/A,#N/A
304,0.389034003,291.470213,0.192842722,309.173454
306,0.383293629,291.49016,#N/A,#N/A
307,0.388269991,291.51243,0.191811279,309.173922
308,0.38394025,291.514058,#N/A,#N/A
310,0.386349887,291.525202,0.188683733,309.150375
311,0.387222588,291.528127,0.188194871,309.127012
312,0.387957126,291.556271,0.188887596,309.135324
314,0.384054005,291.531255,0.184875861,309.111118
316,0.385359556,291.580184,0.185750336,309.059113
317,0.384848416,291.560019,0.185486674,309.077375
319,0.384327829,291.600278,0.187362537,309.0583
321,0.385343611,291.586433,0.185375154,309.047897
322,0.381754309,291.580063,0.182967126,308.993416
325,0.377817333,291.629418,0.182751685,308.9782
326,0.381660312,291.659752,#N/A,#N/A
328,0.380089879,291.689312,0.185957268,308.960542
329,0.380462468,291.671095,#N/A,#N/A
332,0.37854591,291.699983,0.183239222,308.902335
334,0.379054874,291.746325,0.183354765,308.922123
335,0.378405422,291.726712,#N/A,#N/A
336,0.379758149,291.754793,0.179609105,308.854235
337,0.37964198,291.749749,#N/A,#N/A
338,0.380945146,291.739331,0.180228859,308.838405
340,0.37774694,291.805356,#N/A,#N/A
341,0.378487289,291.772082,0.181903005,308.818989
343,0.382024854,291.778429,0.176225424,308.788092
345,0.382043392,291.819271,0.173679769,308.781684
347,0.380575478,291.82539,#N/A,#N/A
349,0.380302101,291.862007,#N/A,#N/A
351,0.383201361,291.862931,0.174924061,308.727096
352,0.379130185,291.895027,#N/A,#N/A
355,0.381729156,291.907364,#N/A,#N/A
356,0.380427927,291.923224,0.174317211,308.643443
357,0.379085213,291.947877,0.172028065,308.66021
359,0.378870398,291.970897,#N/A,#N/A
361,0.379432738,291.987603,0.175496012,308.607889
363,0.376980096,292.005782,0.176603541,308.59813
364,0.376710117,291.960541,0.169343442,308.576428
366,0.374883205,291.984061,#N/A,#N/A
367,0.374389976,292.014099,0.184010819,308.552029
369,0.374403894,292.049803,#N/A,#N/A
371,0.373039961,292.070181,0.182213485,308.514295
373,0.373585284,292.060593,0.183053017,308.462222
374,0.371221066,292.059846,#N/A,#N/A
375,0.371737093,292.08324,#N/A,#N/A
376,0.370304853,292.119609,0.185816795,308.450993
378,0.368332416,292.113418,0.180294246,308.432088
379,0.369277358,292.144751,#N/A,#N/A
382,0.363364548,292.169412,#N/A,#N/A
384,0.362994164,292.194121,0.168606862,308.37237
385,0.36439994,292.162596,#N/A,#N/A
387,0.365956485,292.180667,0.178983912,308.355179
388,0.365561187,292.212116,#N/A,#N/A
390,0.36392802,292.247507,0.172930956,308.288032
391,0.366032124,292.248481,0.166449592,308.304806
393,0.365412861,292.283889,0.169708684,308.239004
394,0.365213186,292.260758,0.167568222,308.247727
395,0.363513798,292.297638,0.171071395,308.232809
396,0.361088514,292.297638,0.170785129,308.226082
398,0.362049222,292.344299,0.170464501,308.233014
400,0.364053547,292.335721,0.164762124,308.186654
403,0.362214804,292.363362,0.168957412,308.171677
405,0.360763788,292.358577,0.163041428,308.113825
406,0.363055915,292.41456,#N/A,#N/A
407,0.35893181,292.4199,0.165216729,308.110185
408,0.356986016,292.432773,#N/A,#N/A
410,0.364239752,292.421474,0.166603416,308.064931
411,0.360428423,292.439484,#N/A,#N/A
412,0.3577407,292.463706,#N/A,#N/A
415,0.35978508,292.492937,0.164157346,308.011372
416,0.357766688,292.515759,0.159278899,307.996066
418,0.355761468,292.517831,0.167748153,307.989287
420,0.358445197,292.55327,0.163716719,307.949352
423,0.360284567,292.573745,0.159994558,307.91944
424,0.354606539,292.588888,#N/A,#N/A
426,0.359954506,292.606039,#N/A,#N/A
427,0.361540616,292.630303,0.16113545,307.897352
429,0.371836245,292.633025,0.162007794,307.842876
430,0.372140139,292.645241,0.161676258,307.861618
431,0.371266842,292.677651,0.160897419,307.830392
432,0.369054526,292.663294,#N/A,#N/A
433,0.370541394,292.694761,0.161090136,307.814095
434,0.373259842,292.666338,0.161572412,307.817503
435,0.373329729,292.694337,#N/A,#N/A
437,0.371854097,292.728215,0.155450612,307.769298
438,0.373012573,292.734107,0.156407729,307.776984
440,0.373200357,292.75736,0.157862261,307.707921
441,0.366475493,292.754669,0.158983782,307.693354
443,0.352272779,292.812133,0.15347828,307.706672
444,0.365908027,292.766289,#N/A,#N/A
445,0.350069553,292.801658,#N/A,#N/A
448,0.351906747,292.841563,0.156644926,307.643818
450,0.36532566,292.856117,#N/A,#N/A
451,0.347858757,292.891757,#N/A,#N/A
453,0.352386802,292.906933,#N/A,#N/A
455,0.353008598,292.922337,#N/A,#N/A
457,0.355615944,292.940429,0.15675205,307.492388
459,0.350010365,292.971827,#N/A,#N/A
460,0.350585699,292.95431,#N/A,#N/A
461,0.350723386,292.964877,0.155281991,307.51411
464,0.34961775,292.984085,#N/A,#N/A
466,0.349779725,293.029933,0.155656457,307.389947
469,0.3510831,293.074255,0.157917857,307.387128
470,0.346200466,293.074406,0.1532612,307.378572
471,0.345644772,293.092392,#N/A,#N/A
472,0.34762311,293.11092,0.154422715,307.353268
473,0.34686473,293.11092,0.157189429,307.317098
476,0.344255984,293.152793,0.154446796,307.289641
478,0.345253587,293.175608,0.155114844,307.270178
479,0.34455356,293.199343,#N/A,#N/A
481,0.343052477,293.228131,0.157370135,307.238803
484,0.345136911,293.249549,#N/A,#N/A
486,0.344620377,293.282219,#N/A,#N/A
488,0.343072534,293.287076,#N/A,#N/A
490,0.342289627,293.320538,0.15189679,307.129347
491,0.340324372,293.330573,0.149386779,307.124493
492,0.342348158,293.325067,#N/A,#N/A
493,0.342841059,293.348675,0.149785101,307.110661
497,0.343684614,293.405586,0.149330184,307.042626
498,0.340517581,293.416364,0.14753817,307.017153
499,0.342925191,293.380714,0.148087427,307.011348
500,0.338734001,293.468885,#N/A,#N/A
501,0.342247307,293.411811,0.144942224,307.005763
503,0.34027651,293.437722,0.145424619,306.982035
504,0.339315623,293.493999,0.144632071,306.953076
505,0.336033493,293.475581,0.144461051,306.953536
507,0.339610934,293.496338,#N/A,#N/A
510,0.337401182,293.521999,0.14182736,306.878201
511,0.334506363,293.576696,#N/A,#N/A
512,0.334511638,293.570777,0.141242474,306.861848
514,0.335434049,293.585358,#N/A,#N/A
516,0.332433403,293.604616,0.146042511,306.814498
519,0.335572511,293.624749,0.140241638,306.753677
522,0.333151013,293.655704,0.142475754,306.748095
523,0.333118886,293.66727,#N/A,#N/A
